date,norm_level
2001-11-30,29.878796067708333
2001-12-31,29.872639817708333
2002-01-31,29.858146067708336
2002-02-28,29.860099192708336
2002-03-31,29.845611692708335
2002-04-30,29.822133567708335
2002-05-31,29.814217942708332
2002-06-30,28.574861692708332
2002-07-31,27.31982731770833
2002-08-31,26.05519294270833
2002-09-30,24.810264817708333
2002-10-31,24.813846067708333
2002-11-30,24.802355442708336
2002-12-31,24.79031481770833
2003-01-31,24.813258567708335
2003-02-28,24.833061692708334
2003-03-31,24.817964817708333
2003-04-30,24.808033567708335
2003-05-31,24.807486692708334
2003-06-30,23.56073981770833
2003-07-31,22.308030442708333
2003-08-31,21.048602317708333
2003-09-30,19.786842942708333
2003-10-31,19.761330442708335
2003-11-30,19.74634606770833
2003-12-31,19.730374192708336
2004-01-31,19.742933567708334
2004-02-29,19.73278669270833
2004-03-31,19.741777317708333
2004-04-30,19.745605442708335
2004-05-31,19.746761692708333
2004-06-30,18.495271067708334
2004-07-31,17.241030442708333
2004-08-31,15.987655442708332
2004-09-30,14.737555442708333
2004-10-31,14.743177317708332
2004-11-30,14.714464817708333
2004-12-31,14.707833567708333
2005-01-31,14.707111692708333
2005-02-28,14.729561692708332
2005-03-31,14.678252317708335
2005-04-30,14.687596067708332
2005-05-31,14.704030442708333
2005-06-30,13.459814817708335
2005-07-31,12.207208567708333
2005-08-31,10.962642942708333
2005-09-30,9.704402317708333
2005-10-31,9.682474192708334
2005-11-30,9.684571067708333
2005-12-31,9.724842942708333
2006-01-31,9.707514817708335
2006-02-28,9.677311692708333
2006-03-31,9.686396067708333
2006-04-30,9.677605442708334
2006-05-31,9.694042942708334
2006-06-30,8.443164817708332
2006-07-31,7.1969679427083335
2006-08-31,5.953292942708333
2006-09-30,4.700458567708333
2006-10-31,4.711005442708333
2006-11-30,4.7144116927083335
2006-12-31,4.6996148177083334
2007-01-31,4.704983567708333
2007-02-28,4.744024192708333
2007-03-31,4.7266116927083335
2007-04-30,4.7663710677083335
2007-05-31,4.757689817708333
2007-06-30,3.5147429427083337
2007-07-31,2.2523835677083333
2007-08-31,1.0064929427083333
2007-09-30,-0.25074143229166657
2007-10-31,-0.2686195572916665
2007-11-30,-0.23168205729166672
2007-12-31,-0.19907268229166689
2008-01-31,-0.18287580729166678
2008-02-29,-0.18159143229166685
2008-03-31,-0.17265080729166662
2008-04-30,-0.15246643229166698
2008-05-31,-0.1553820572916666
2008-06-30,-1.4107664322916669
2008-07-31,-2.6694508072916663
2008-08-31,-3.9194726822916666
2008-09-30,-5.177428932291666
2008-10-31,-5.161166432291667
2008-11-30,-5.174582057291667
2008-12-31,-5.155341432291667
2009-01-31,-5.165950807291666
2009-02-28,-5.155419557291666
2009-03-31,-5.157641432291666
2009-04-30,-5.120097682291666
2009-05-31,-5.1355726822916665
2009-06-30,-6.386082057291667
2009-07-31,-7.642935182291667
2009-08-31,-8.888147682291667
2009-09-30,-10.142360182291666
2009-10-31,-10.117660182291667
2009-11-30,-10.134182057291666
2009-12-31,-10.095469557291667
2010-01-31,-10.069469557291667
2010-02-28,-10.076978932291667
2010-03-31,-10.059569557291667
2010-04-30,-10.054425807291667
2010-05-31,-10.089810182291666
2010-06-30,-11.332003932291666
2010-07-31,-12.602519557291666
2010-08-31,-13.859688307291668
2010-09-30,-15.114075807291668
2010-10-31,-15.114391432291665
2010-11-30,-15.101860182291666
2010-12-31,-15.105725807291668
2011-01-31,-15.089991432291667
2011-02-28,-15.071810182291667
2011-03-31,-15.059810182291667
2011-04-30,-15.029675807291667
2011-05-31,-15.019528932291667
2011-06-30,-16.262807057291667
2011-07-31,-17.516257057291668
2011-08-31,-18.779241432291666
2011-09-30,-20.031075807291668
2011-10-31,-20.030366432291668
2011-11-30,-20.03510393229167
2011-12-31,-20.03303830729167
2012-01-31,-20.005235182291667
2012-02-29,-20.028791432291666
2012-03-31,-20.013978932291664
2012-04-30,-20.027203932291666
2012-05-31,-19.998300807291667
2012-06-30,-21.249391432291667
2012-07-31,-22.504116432291667
2012-08-31,-23.745650807291668
2012-09-30,-24.996797682291668
2012-10-31,-24.99812268229167
2012-11-30,-24.997353932291666
2012-12-31,-24.99325393229167
2013-01-31,-25.02996330729167
2013-02-28,-25.056282057291668
2013-03-31,-25.093553932291666
2013-04-30,-25.060678932291665
2013-05-31,-25.100435182291665
2013-06-30,-26.342303932291667
2013-07-31,-27.591360182291666
2013-08-31,-28.843328932291666
2013-09-30,-30.085775807291665
2013-10-31,-30.072475807291667
2013-11-30,-30.096335182291668
2013-12-31,-30.064300807291666
2014-01-31,-30.08121330729167
2014-02-28,-30.090038307291664
2014-03-31,-30.114888307291668
2014-04-30,-30.116900807291668
2014-05-31,-30.095619557291666
2014-06-30,-31.359638307291664
2014-07-31,-32.608207057291665
2014-08-31,-33.85686330729166
2014-09-30,-35.10457580729167
2014-10-31,-35.082735182291664
2014-11-30,-35.06779143229166
2014-12-31,-35.10134768229167
2015-01-31,-35.11069143229167
2015-02-28,-35.14420393229167
2015-03-31,-35.137050807291665
2015-04-30,-35.154653932291666
2015-05-31,-35.16878830729166
2015-06-30,-36.429591432291666
2015-07-31,-37.66946955729167
2015-08-31,-38.92068518229167
2015-09-30,-40.17756955729167
2015-10-31,-40.188250807291666
2015-11-30,-40.22646018229167
2015-12-31,-40.23466643229167
2016-01-31,-40.21962580729167
2016-02-29,-40.237050807291666
2016-03-31,-40.222822682291664
2016-04-30,-40.25038830729167
2016-05-31,-40.27121330729167
2016-06-30,-41.524963307291664
2016-07-31,-42.77700705729167
2016-08-31,-44.028519557291666
2016-09-30,-45.277897682291666
2016-10-31,-45.271253932291664
2016-11-30,-45.270397682291666
2016-12-31,-45.24593205729167
2017-01-31,-45.23763205729167
2017-02-28,-45.26050705729167
2017-03-31,-45.286785182291666
2017-04-30,-45.295244557291674
2017-05-31,-45.310960182291666
2017-06-30,-46.55716330729167
2017-07-31,-47.812716432291666
2017-08-31,-49.06036955729167
2017-09-30,-50.31158205729167
2017-10-31,-50.32419455729167
2017-11-30,-50.30831643229167
2017-12-31,-50.329360182291666
2018-01-31,-50.32693518229166
2018-02-28,-50.34239455729166
2018-03-31,-50.33926643229167
2018-04-30,-50.361628932291666
2018-05-31,-50.351157057291665
2018-06-30,-51.597847682291665
2018-07-31,-52.85139143229166
2018-08-31,-54.10457580729167
2018-09-30,-55.36005393229166
2018-10-31,-55.38025080729167
2018-11-30,-55.36961955729167
2018-12-31,-55.37418830729167
2019-01-31,-55.36588830729167
2019-02-28,-55.38618518229166
2019-03-31,-55.393810182291666
2019-04-30,-55.384525807291666
2019-05-31,-55.37134455729167
2019-06-30,-56.61682893229167
2019-07-31,-57.87789143229166
2019-08-31,-59.11892268229167
2019-09-30,-60.38422580729167
2019-10-31,-60.401407057291664
2019-11-30,-60.41151955729167
2019-12-31,-60.429141432291665
2020-01-31,-60.480803932291664
2020-02-29,-60.47435393229167
2020-03-31,-60.50348205729167
2020-04-30,-60.50016330729167
2020-05-31,-60.524332057291666
2020-06-30,-61.77226018229167
2020-07-31,-63.016207057291666
2020-08-31,-64.27554768229166
2020-09-30,-65.51110080729167
2020-10-31,-65.54956330729166
2020-11-30,-65.56584455729167
2020-12-31,-65.60772893229166
2021-01-31,-65.59021955729166
2021-02-28,-65.59639455729167
2021-03-31,-65.58189143229167
2021-04-30,-65.56798518229166
2021-05-31,-65.57128830729167
2021-06-30,-66.82811330729167
2021-07-31,-68.08256643229167
2021-08-31,-69.33325705729166
2021-09-30,-70.58281330729166
2021-10-31,-70.58272268229167
2021-11-30,-70.57190080729167
2021-12-31,-70.59241955729166
2022-01-31,-70.58801643229167
2022-02-28,-70.55246018229167
2022-03-31,-70.55978518229168
2022-04-30,-70.58335393229167
2022-05-31,-70.54969768229167
2022-06-30,-71.80206643229167
2022-07-31,-73.04198518229167
2022-08-31,-74.29336643229166
2022-09-30,-75.53446330729166
2022-10-31,-75.53328830729167
2022-11-30,-75.50604455729167
2022-12-31,-75.54384143229167
